,date,region,confirmed,active,cured,deaths
24768,11-10-2020,Telangana,212063,25713,185128,1222
24769,12-10-2020,Telangana,213084,24514,187342,1228
24770,13-10-2020,Telangana,214792,24208,189351,1233
24771,14-10-2020,Telangana,216238,23728,191269,1241
24772,15-10-2020,Telangana,217670,23203,193218,1249
24773,16-10-2020,Telangana,219224,23315,194653,1256
24774,17-10-2020,Telangana,220675,22774,196636,1265
24775,18-10-2020,Telangana,222111,22050,198790,1271
24776,19-10-2020,Telangana,223059,21098,200686,1275
24777,20-10-2020,Telangana,224545,20686,202577,1282
24778,21-10-2020,Telangana,226124,20449,204388,1287
24779,22-10-2020,Telangana,227580,20183,206105,1292
24780,23-10-2020,Telangana,229001,20377,207326,1298
24781,24-10-2020,Telangana,230274,19937,209034,1303
24782,25-10-2020,Telangana,231252,19465,210480,1307
24783,26-10-2020,Telangana,231834,18611,211912,1311
24784,27-10-2020,Telangana,232671,17890,213466,1315
24785,28-10-2020,Telangana,234152,17916,214917,1319
24786,29-10-2020,Telangana,235656,17979,216353,1324
24787,30-10-2020,Telangana,237187,18456,217401,1330
24788,31-10-2020,Telangana,238632,18409,218887,1336
24789,01-11-2020,Telangana,240048,18241,220466,1341
24790,02-11-2020,Telangana,240970,17630,221992,1348
24791,03-11-2020,Telangana,242506,17742,223413,1351
24792,04-11-2020,Telangana,244143,18100,224686,1357
24793,05-11-2020,Telangana,245682,18656,225664,1362
24794,06-11-2020,Telangana,247284,19272,226646,1366
24795,07-11-2020,Telangana,248891,19936,227583,1372
24796,08-11-2020,Telangana,250331,19890,229064,1377
24797,09-11-2020,Telangana,251188,19239,230568,1381
24798,10-11-2020,Telangana,252455,18581,232489,1385
24799,11-11-2020,Telangana,253651,18027,234234,1390
24800,12-11-2020,Telangana,254666,17323,235950,1393
24801,13-11-2020,Telangana,255663,17094,237172,1397
24802,14-11-2020,Telangana,256713,16404,238908,1401
24803,15-11-2020,Telangana,257374,15425,240545,1404
24804,16-11-2020,Telangana,257876,14385,242084,1407
24805,17-11-2020,Telangana,258828,13732,243686,1410
24806,18-11-2020,Telangana,259776,13068,245293,1415
24807,19-11-2020,Telangana,260834,12682,246733,1419
24808,20-11-2020,Telangana,261728,12515,247790,1423
24809,21-11-2020,Telangana,262653,12070,249157,1426
24810,22-11-2020,Telangana,263526,11643,250453,1430
24811,23-11-2020,Telangana,264128,11227,251468,1433
24812,24-11-2020,Telangana,265049,11047,252565,1437
24813,25-11-2020,Telangana,266042,10886,253715,1441
24814,26-11-2020,Telangana,266904,10784,254676,1444
24815,27-11-2020,Telangana,267665,10839,255378,1448
24816,28-11-2020,Telangana,268418,10637,256330,1451
24817,29-11-2020,Telangana,269223,10490,257278,1455
24818,30-11-2020,Telangana,269816,10022,258336,1458
24819,01-12-2020,Telangana,270318,9627,259230,1461
24820,02-12-2020,Telangana,270883,9266,260155,1462
24821,03-12-2020,Telangana,271492,8999,261028,1465
24822,04-12-2020,Telangana,272123,8826,261830,1467
24823,05-12-2020,Telangana,272719,8498,262751,1470
24824,06-12-2020,Telangana,273341,8125,263744,1472
24825,07-12-2020,Telangana,273858,7778,264606,1474
24826,08-12-2020,Telangana,274540,7696,265367,1477
24827,09-12-2020,Telangana,275261,7661,266120,1480
24828,10-12-2020,Telangana,275904,7497,266925,1482
24829,11-12-2020,Telangana,276516,7604,267427,1485
24830,12-12-2020,Telangana,277151,7670,267992,1489
24831,13-12-2020,Telangana,277724,7630,268601,1493
24832,14-12-2020,Telangana,278108,7380,269232,1496
24833,15-12-2020,Telangana,278599,7272,269828,1499
24834,17-12-2020,Telangana,279644,7172,270967,1505
24835,18-12-2020,Telangana,280195,7040,271649,1506
24836,19-12-2020,Telangana,280822,6942,272370,1510
24837,20-12-2020,Telangana,281414,6888,273013,1513
24838,21-12-2020,Telangana,281730,6590,273625,1515
24839,22-12-2020,Telangana,282347,6569,274260,1518
24840,23-12-2020,Telangana,282982,6627,274833,1522
24841,24-12-2020,Telangana,283556,6815,275217,1524
24842,25-12-2020,Telangana,284074,6839,275708,1527
24843,26-12-2020,Telangana,284391,6618,276244,1529
24844,27-12-2020,Telangana,284863,6579,276753,1531
24845,28-12-2020,Telangana,285068,6231,277304,1533
24846,29-12-2020,Telangana,285465,5999,277931,1535
24847,30-12-2020,Telangana,285939,5878,278523,1538
24848,31-12-2020,Telangana,286354,5974,278839,1541
24849,03-01-2021,Telangana,287502,5388,280565,1549
24850,04-01-2021,Telangana,287740,5106,281083,1551
24851,05-01-2021,Telangana,287993,5039,281400,1554
24852,06-01-2021,Telangana,288410,4982,281872,1556
24853,07-01-2021,Telangana,288789,5053,282177,1559
24854,08-01-2021,Telangana,289135,5000,282574,1561
24855,09-01-2021,Telangana,289433,4822,283048,1563
24856,10-01-2021,Telangana,289784,4756,283463,1565
24857,11-01-2021,Telangana,290008,4518,283924,1566
24858,12-01-2021,Telangana,290309,4524,284217,1568
24859,13-01-2021,Telangana,290640,4458,284611,1571
24860,14-01-2021,Telangana,290916,4495,284849,1572
24861,15-01-2021,Telangana,291118,4442,285102,1574
24862,16-01-2021,Telangana,291367,4273,285519,1575
24863,17-01-2021,Telangana,291666,4191,285898,1577
24864,18-01-2021,Telangana,291872,4049,286244,1579
24865,19-01-2021,Telangana,292128,4005,286542,1581
24866,20-01-2021,Telangana,292395,3919,286893,1583
24867,21-01-2021,Telangana,292621,3920,287117,1584
24868,22-01-2021,Telangana,292835,3781,287468,1586
24869,23-01-2021,Telangana,293056,3569,287899,1588
24870,24-01-2021,Telangana,293253,3389,288275,1589
24871,25-01-2021,Telangana,293401,3234,288577,1590
24872,27-01-2021,Telangana,293737,2819,289325,1593
24873,28-01-2021,Telangana,293923,2698,289631,1594
24874,29-01-2021,Telangana,294120,2537,289987,1596
24875,30-01-2021,Telangana,294306,2354,290354,1598
24876,31-01-2021,Telangana,294469,2240,290630,1599
24877,01-02-2021,Telangana,294587,2092,290894,1601
24878,02-02-2021,Telangana,294739,2022,291115,1602
24879,03-02-2021,Telangana,294924,2008,291312,1604
24880,04-02-2021,Telangana,295101,1985,291510,1606
24881,05-02-2021,Telangana,295270,1964,291699,1607
24882,06-02-2021,Telangana,295431,1977,291846,1608
24883,07-02-2021,Telangana,295581,1939,292032,1610
24884,08-02-2021,Telangana,295682,1842,292229,1611
24885,09-02-2021,Telangana,295831,1804,292415,1612
24886,10-02-2021,Telangana,295988,1797,292578,1613
24887,11-02-2021,Telangana,296134,1825,292696,1613
24888,12-02-2021,Telangana,296277,1815,292848,1614
24889,13-02-2021,Telangana,296428,1781,293033,1614
24890,14-02-2021,Telangana,296574,1748,293210,1616
24891,15-02-2021,Telangana,296673,1676,293379,1618
24892,16-02-2021,Telangana,296802,1643,293540,1619
24893,17-02-2021,Telangana,296950,1640,293690,1620
24894,18-02-2021,Telangana,297113,1700,293791,1622
24895,19-02-2021,Telangana,297278,1715,293940,1623
24896,20-02-2021,Telangana,297435,1715,294097,1623
24897,21-02-2021,Telangana,297598,1731,294243,1624
24898,22-02-2021,Telangana,297712,1701,294386,1625
24899,23-02-2021,Telangana,297861,1697,294537,1627
24900,24-02-2021,Telangana,298057,1745,294683,1629
24901,25-02-2021,Telangana,298264,1852,294782,1630
24902,26-02-2021,Telangana,298453,1910,294911,1632
24903,27-02-2021,Telangana,298631,1939,295059,1633
24904,01-03-2021,Telangana,298923,1902,295387,1634
24905,02-03-2021,Telangana,299086,1907,295544,1635
24906,03-03-2021,Telangana,299254,1912,295707,1635
24907,04-03-2021,Telangana,299406,1948,295821,1637
24908,06-03-2021,Telangana,299742,1936,296166,1640
24909,07-03-2021,Telangana,299900,1886,296373,1641
24910,08-03-2021,Telangana,300011,1807,296562,1642
24911,09-03-2021,Telangana,300153,1769,296740,1644
24912,10-03-2021,Telangana,300342,1780,296916,1646
24913,11-03-2021,Telangana,300536,1855,297032,1649
24914,13-03-2021,Telangana,300933,1918,297363,1652
24915,14-03-2021,Telangana,301161,1993,297515,1653
24916,15-03-2021,Telangana,301318,1983,297681,1654
24917,16-03-2021,Telangana,301522,2015,297851,1656
24918,17-03-2021,Telangana,301769,2101,298009,1659
24919,18-03-2021,Telangana,302047,2265,298120,1662
24920,19-03-2021,Telangana,302360,2434,298262,1664
24921,20-03-2021,Telangana,302724,2607,298451,1666
24922,21-03-2021,Telangana,303118,2804,298645,1669
24923,22-03-2021,Telangana,303455,2958,298826,1671
24924,23-03-2021,Telangana,303867,3151,299042,1674
24925,24-03-2021,Telangana,304298,3352,299270,1676
24926,25-03-2021,Telangana,304791,3684,299427,1680
24927,27-03-2021,Telangana,305804,4241,299878,1685
24928,28-03-2021,Telangana,306339,4495,300156,1688
24929,29-03-2021,Telangana,306742,4583,300469,1690
24930,30-03-2021,Telangana,307205,4678,300833,1694
24931,31-03-2021,Telangana,307889,4965,301227,1697
24932,01-04-2021,Telangana,308776,5511,301564,1701
24933,02-04-2021,Telangana,309741,6159,301876,1706
24934,03-04-2021,Telangana,310819,6900,302207,1712
24935,04-04-2021,Telangana,312140,7923,302500,1717
24936,05-04-2021,Telangana,313237,8746,302768,1723
24937,06-04-2021,Telangana,314735,9993,303013,1729
24938,07-04-2021,Telangana,316649,11617,303298,1734
24939,08-04-2021,Telangana,319054,13712,303601,1741
24940,09-04-2021,Telangana,321182,15472,303964,1746
24941,10-04-2021,Telangana,324091,17791,304548,1752
24942,11-04-2021,Telangana,327278,20184,305335,1759
24943,12-04-2021,Telangana,329529,21864,305900,1765
24944,13-04-2021,Telangana,332581,24131,306678,1772
24945,14-04-2021,Telangana,334738,25459,307499,1780
24946,15-04-2021,Telangana,338045,27861,308396,1788
24947,16-04-2021,Telangana,341885,30494,309594,1797
24948,17-04-2021,Telangana,346331,33514,311008,1809
24949,18-04-2021,Telangana,351424,37037,312563,1824
24950,19-04-2021,Telangana,355433,39154,314441,1838
24951,20-04-2021,Telangana,361359,42853,316650,1856
24952,21-04-2021,Telangana,367901,46488,319537,1876
24953,22-04-2021,Telangana,373468,49781,321788,1899
24954,23-04-2021,Telangana,379494,52726,324840,1928
24955,24-04-2021,Telangana,387106,58148,326997,1961
24956,25-04-2021,Telangana,395232,62929,330304,1999
24957,26-04-2021,Telangana,401783,65597,334144,2042
24958,27-04-2021,Telangana,411905,69221,340590,2094
24959,28-04-2021,Telangana,419966,72133,345683,2150
24960,29-04-2021,Telangana,427960,76060,349692,2208
24961,30-04-2021,Telangana,435606,77727,355618,2261
24962,01-05-2021,Telangana,443360,78888,362160,2312
24963,02-05-2021,Telangana,450790,80695,367727,2368
24964,03-05-2021,Telangana,456485,80135,373933,2417
24965,04-05-2021,Telangana,463361,79520,381365,2476
24966,05-05-2021,Telangana,469722,77704,389491,2527
24967,06-05-2021,Telangana,475748,77127,396042,2579
24968,07-05-2021,Telangana,481640,73851,405164,2625
24969,08-05-2021,Telangana,487199,71308,413225,2666
24970,09-05-2021,Telangana,492385,68462,421219,2704
24971,10-05-2021,Telangana,497361,65757,428865,2739
24972,11-05-2021,Telangana,502187,62797,436619,2771
24973,12-05-2021,Telangana,506988,60136,444049,2803
24974,13-05-2021,Telangana,511711,59133,449744,2834
24975,14-05-2021,Telangana,511711,59133,449744,2834
24976,15-05-2021,Telangana,516404,56917,456620,2867
24977,16-05-2021,Telangana,525007,53072,469007,2928
24978,17-05-2021,Telangana,528823,50969,474899,2955
24979,18-05-2021,Telangana,532784,49341,480458,2985
24980,19-05-2021,Telangana,536766,48110,485644,3012
24981,20-05-2021,Telangana,540603,46946,490620,3037
24982,21-05-2021,Telangana,544263,45757,495446,3060
24983,22-05-2021,Telangana,547727,44395,500247,3085
24984,23-05-2021,Telangana,551035,42959,504970,3106
24985,24-05-2021,Telangana,553277,40489,509663,3125
24986,25-05-2021,Telangana,556320,39206,513968,3146
24987,26-05-2021,Telangana,560141,38706,518266,3169
24988,27-05-2021,Telangana,563903,38632,522082,3189
24989,28-05-2021,Telangana,567517,38267,526043,3207
24990,30-05-2021,Telangana,574026,36917,533862,3247
24991,31-05-2021,Telangana,575827,35042,537522,3263
24992,01-06-2021,Telangana,578351,34084,540986,3281
24993,02-06-2021,Telangana,580844,33254,544294,3296
24994,03-06-2021,Telangana,583228,33379,546536,3313
24995,04-06-2021,Telangana,585489,32579,549579,3331
24996,05-06-2021,Telangana,587664,30918,553400,3346
24997,06-06-2021,Telangana,589734,29208,557162,3364
24998,07-06-2021,Telangana,591170,27016,560776,3378
24999,08-06-2021,Telangana,593103,25406,564303,3394
25000,09-06-2021,Telangana,595000,24306,567285,3409
25001,10-06-2021,Telangana,596813,24301,569086,3426
25002,11-06-2021,Telangana,598611,23561,571610,3440
25003,12-06-2021,Telangana,600318,22759,574103,3456
25004,13-06-2021,Telangana,602089,22133,576487,3469
25005,14-06-2021,Telangana,603369,21137,578748,3484
25006,15-06-2021,Telangana,604880,20461,580923,3496
25007,16-06-2021,Telangana,606436,19933,582993,3510
25008,17-06-2021,Telangana,607925,19975,584429,3521
25009,18-06-2021,Telangana,609417,19521,586362,3534
25010,19-06-2021,Telangana,610834,19029,588259,3546
25011,20-06-2021,Telangana,612196,18568,590072,3556
25012,21-06-2021,Telangana,613202,17765,591870,3567
25013,22-06-2021,Telangana,614399,17246,593577,3576
25014,23-06-2021,Telangana,615574,16640,595348,3586
25015,25-06-2021,Telangana,617776,16030,598139,3607
25016,26-06-2021,Telangana,618837,15524,599695,3618
25017,27-06-2021,Telangana,619865,15054,601184,3627
25018,28-06-2021,Telangana,620613,14302,602676,3635
25019,29-06-2021,Telangana,621606,13869,604093,3644
25020,30-06-2021,Telangana,622593,13487,605455,3651
25021,01-07-2021,Telangana,623510,13388,606461,3661
25022,02-07-2021,Telangana,624379,13052,607658,3669
25023,03-07-2021,Telangana,625237,12726,608833,3678
25024,04-07-2021,Telangana,626085,12454,609947,3684
25025,05-07-2021,Telangana,626690,11964,611035,3691
25026,06-07-2021,Telangana,627498,11704,612096,3698
25027,07-07-2021,Telangana,628282,11455,613124,3703
25028,08-07-2021,Telangana,629054,11472,613872,3710
25029,09-07-2021,Telangana,629785,11206,614865,3714
25030,10-07-2021,Telangana,630514,10942,615852,3720
25031,11-07-2021,Telangana,631218,10724,616769,3725
25032,12-07-2021,Telangana,631683,10316,617638,3729
25033,13-07-2021,Telangana,632379,10148,618496,3735
25034,14-07-2021,Telangana,633146,10064,619344,3738
25035,15-07-2021,Telangana,633895,10203,619949,3743
25036,16-07-2021,Telangana,634605,10101,620757,3747
25037,17-07-2021,Telangana,635320,10028,621541,3751
25038,18-07-2021,Telangana,636049,9980,622313,3756
25039,19-07-2021,Telangana,636627,9824,623044,3759
25040,21-07-2021,Telangana,638030,9787,624477,3766
25041,22-07-2021,Telangana,638721,9908,625042,3771
25042,26-07-2021,Telangana,641153,9405,627964,3784
25043,27-07-2021,Telangana,641791,9325,628679,3787
25044,28-07-2021,Telangana,642436,9237,629408,3791
25045,29-07-2021,Telangana,643093,9314,629986,3793
25046,30-07-2021,Telangana,643716,9188,630732,3796
25047,31-07-2021,Telangana,644330,9141,631389,3800
25048,01-08-2021,Telangana,644951,9069,632080,3802
25049,02-08-2021,Telangana,645406,8873,632728,3805
25050,03-08-2021,Telangana,645997,8819,633371,3807
25051,04-08-2021,Telangana,646606,8777,634018,3811
25052,05-08-2021,Telangana,647229,8803,634612,3814
25053,06-08-2021,Telangana,647811,8744,635250,3817
25054,07-08-2021,Telangana,648388,8674,635895,3819
25055,08-08-2021,Telangana,648957,8582,636552,3823
25056,09-08-2021,Telangana,649406,8406,637175,3825
25057,10-08-2021,Telangana,649859,8242,637789,3828
25058,11-08-2021,Telangana,650353,8112,638410,3831
25059,12-08-2021,Telangana,650835,8137,638865,3833
25060,13-08-2021,Telangana,651288,7996,639456,3836
25061,14-08-2021,Telangana,651715,7812,640065,3838
25062,15-08-2021,Telangana,652135,7606,640688,3841
25063,16-08-2021,Telangana,652380,7268,641270,3842
25064,17-08-2021,Telangana,652785,7093,641847,3845
25065,18-08-2021,Telangana,653202,6939,642416,3847
25066,19-08-2021,Telangana,653626,6912,642865,3849
25067,20-08-2021,Telangana,654035,6865,643318,3852
25068,21-08-2021,Telangana,654394,6728,643812,3854
25069,22-08-2021,Telangana,654758,6608,644294,3856
25070,23-08-2021,Telangana,654989,6384,644747,3858
25071,24-08-2021,Telangana,655343,6308,645174,3861
25072,25-08-2021,Telangana,655732,6276,645594,3862
25073,26-08-2021,Telangana,656098,6295,645939,3864
25074,27-08-2021,Telangana,656455,6246,646344,3865
25075,28-08-2021,Telangana,656794,6166,646761,3867
25076,29-08-2021,Telangana,657119,6065,647185,3869
25077,30-08-2021,Telangana,657376,5912,647594,3870
25078,31-08-2021,Telangana,657716,5891,647953,3872
25079,01-09-2021,Telangana,658054,5864,648317,3873
25080,02-09-2021,Telangana,658376,5852,648648,3876
25081,03-09-2021,Telangana,658689,5809,649002,3878
25082,04-09-2021,Telangana,659007,5736,649391,3880
25083,05-09-2021,Telangana,659313,5673,649757,3883
25084,06-09-2021,Telangana,659543,5545,650114,3884
25085,07-09-2021,Telangana,660471,5497,651085,3889
25086,08-09-2021,Telangana,660142,5476,650778,3888
25087,09-09-2021,Telangana,660471,5497,651085,3889
25088,10-09-2021,Telangana,661006,5351,651763,3892
25089,11-09-2021,Telangana,661302,5324,652085,3893
25090,12-09-2021,Telangana,661302,5324,652085,3893
25091,13-09-2021,Telangana,661551,5258,652398,3895
25092,14-09-2021,Telangana,661866,5253,652716,3897
25093,15-09-2021,Telangana,662202,5282,653022,3898
25094,16-09-2021,Telangana,662526,5325,653302,3899
25095,18-09-2021,Telangana,663026,5223,653901,3902
25096,19-09-2021,Telangana,663281,5148,654230,3903
25097,20-09-2021,Telangana,663454,5005,654545,3904
25098,21-09-2021,Telangana,663662,4991,654765,3906
25099,22-09-2021,Telangana,663906,4938,655061,3907
25100,23-09-2021,Telangana,664164,4946,655310,3908
25101,24-09-2021,Telangana,664411,4877,655625,3909
25102,25-09-2021,Telangana,664650,4778,655961,3911
25103,26-09-2021,Telangana,664898,4701,656285,3912
25104,27-09-2021,Telangana,665068,4612,656544,3912
25105,28-09-2021,Telangana,665284,4585,656785,3914
25106,29-09-2021,Telangana,665504,4549,657040,3915
25107,30-09-2021,Telangana,665749,4620,657213,3916
25108,01-10-2021,Telangana,665963,4624,657421,3918
25109,02-10-2021,Telangana,666183,4599,657665,3919
25110,03-10-2021,Telangana,666384,4541,657923,3920
25111,04-10-2021,Telangana,666546,4455,658170,3921
25112,05-10-2021,Telangana,666753,4421,658409,3923
25113,06-10-2021,Telangana,666971,4390,658657,3924
25114,07-10-2021,Telangana,667158,4406,658827,3925
25115,08-10-2021,Telangana,667334,4365,659043,3926
25116,09-10-2021,Telangana,667535,4345,659263,3927
25117,10-10-2021,Telangana,667725,4288,659508,3929
25118,11-10-2021,Telangana,667887,4235,659722,3930
25119,12-10-2021,Telangana,668070,4196,659942,3932
25120,13-10-2021,Telangana,668266,4190,660143,3933
25121,14-10-2021,Telangana,668450,4211,660305,3934
25122,15-10-2021,Telangana,668618,4171,660512,3935
25123,16-10-2021,Telangana,668722,4056,660730,3936
25124,17-10-2021,Telangana,668833,3979,660917,3937
25125,18-10-2021,Telangana,668955,3924,661093,3938
25126,19-10-2021,Telangana,669163,3929,661294,3940
25127,20-10-2021,Telangana,669365,3940,661484,3941
25128,21-10-2021,Telangana,669556,3968,661646,3942
25129,22-10-2021,Telangana,669739,3967,661829,3943
25130,23-10-2021,Telangana,669932,3963,662025,3944
25131,24-10-2021,Telangana,670139,3984,662209,3946
25132,25-10-2021,Telangana,670274,3950,662377,3947
25133,26-10-2021,Telangana,670453,4023,662481,3949
25134,27-10-2021,Telangana,670643,4101,662592,3950
25135,28-10-2021,Telangana,670829,4164,662714,3951
25136,29-10-2021,Telangana,671000,4126,662922,3952
25137,30-10-2021,Telangana,671174,4096,663124,3954
25138,31-10-2021,Telangana,671342,4072,663315,3955
25139,01-11-2021,Telangana,671463,4009,663498,3956
25140,02-11-2021,Telangana,671623,3974,663691,3958
25141,04-11-2021,Telangana,671946,3953,664033,3960
25142,05-11-2021,Telangana,672052,3879,664212,3961
25143,06-11-2021,Telangana,672203,3838,664402,3963
25144,07-11-2021,Telangana,672367,3815,664588,3964
25145,08-11-2021,Telangana,672489,3764,664759,3966
25146,09-11-2021,Telangana,672650,3750,664933,3967
25147,10-11-2021,Telangana,672823,3754,665101,3968
25148,11-11-2021,Telangana,672987,3746,665272,3969
25149,12-11-2021,Telangana,673140,3737,665432,3971
25150,14-11-2021,Telangana,673469,3741,665755,3973
25151,15-11-2021,Telangana,673574,3740,665861,3973
25152,16-11-2021,Telangana,673722,3735,666012,3975
25153,17-11-2021,Telangana,673889,3737,666176,3976
25154,18-11-2021,Telangana,674037,3712,666348,3977
25155,19-11-2021,Telangana,666509,-3978,666509,3978
25156,20-11-2021,Telangana,674318,3657,666682,3979
25157,22-11-2021,Telangana,674555,3575,666999,3981
25158,23-11-2021,Telangana,674692,3538,667171,3983
25159,24-11-2021,Telangana,674845,3533,667328,3984
25160,25-11-2021,Telangana,675001,3533,667483,3985
25161,26-11-2021,Telangana,675148,3531,667631,3986
25162,27-11-2021,Telangana,675319,3534,667798,3987
25163,28-11-2021,Telangana,675479,3545,667946,3988
25164,29-11-2021,Telangana,675614,3535,668090,3989
25165,30-11-2021,Telangana,675798,3581,668227,3990
25166,02-12-2021,Telangana,676187,3630,668564,3993
25167,05-12-2021,Telangana,676787,3779,669010,3998
25168,06-12-2021,Telangana,676943,3787,669157,3999
25169,07-12-2021,Telangana,677138,3810,669328,4000
25170,08-12-2021,Telangana,677341,3852,669488,4001
